# This table summarizes useful information about galaxies in the Parent Disc Sample of
# Erwin (2017, in prep). Most of the data is taken from xxx
#
# Except for the following columns, values are from Herrera-Endoqui et al. (2015: A&A, 582, A86)
#    dist, logmstar -- distance in Mpc and log of galaxy stellar mass (in solar masses), from 
#       Munoz-Mateos et al. (2015: ApJS, 219, 3)
#    bar_strength -- Buta et al. (2015)
#    A2, A4 -- Diaz-Garcia et al. (2016)
#    Re, Re_kpc, h_kpc -- Salo et al. (2015)
#    R25, etc.; t_s4g -- main S4G table
#    B_tc, BmV_tc, m21c, W_gas, t_leda -- HyperLeda (as of 29 March 2017)
#    gmr_tc -- total g-r color, based on BmV_tc as described in paper
#    weight_BmVtc -- B_t-based weights for galaxy colors (see paper)
#    w25, w30, w40 -- V/V_max weights assuming D_max = 25, 30, or 40 Mpc
#    M_HI, logfgas -- based on dist + m21c, as described in paper
#    inclination -- Munoz-Mateos et al. (2015)
#    sma_dp_kpc2 -- deprojected bar semi-major axis (in kpc) using bar size and
#       PA from Herrera-Endoqui et al. and galaxy inclination and PA from Munoz-Mateos et al.
#
# name logmstar dist B_tc BmV_tc weight_BmVtc gmr_tc m21c M_HI logfgas w25 w30 w40 sma sma_kpc sma_ell_kpc sma_dp_kpc sma_dp_kpc2 sma_ell_dp_kpc2 bar_strength A2 A4 inclination R25 R25_5 R25_kpc R25_5_kpc R25c_kpc Re Re_kpc h_kpc W_gas t_s4g t_leda
NGC3246 9.88000025612 33.7 12.996 -99.0 2.05156210474 -111.06 14.413 4190203235.45 -0.257765168267 1.0 1.0 1.0 10.5 1.71551159916 1.33564831649 1.74818801057 1.73729178692 1.35260574839 1 0.167 -999.999 60.4479967758 58.2265763278 37.4 9.51317781614 6.11048893414 9.57912001449 29.6 4.83610888905 2.74530870482 106.18 7.9 7.8 
NGC3259 10.1549987998 34.382 12.46 -99.0 1.67324522237 -111.06 13.723 8234506147.02 -0.239361241693 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 56.5436534589 51.5372516147 31.05 8.59066630314 5.17567740528 8.49232975914 14.94 2.49032593993 1.85557619567 105.63 3.7 3.7 
NGC3264 9.16199950186 20.72 11.591 0.4 1.19550274446 0.268 13.644 3216286947.51 0.345355286402 1.0 1.0 1.0 17.1 1.71775143626 -75.2646352993 -100.352847066 2.16896820262 0.0 1 -999.999 -999.999 63.1231771432 62.6788839256 40.7 6.29630075359 4.0884493249 6.06855740777 43.08 4.32752817977 2.59581373476 59.38 7.9 8.0 
NGC3274 9.05600101782 13.129 12.557 0.301 1.68709777846 0.15712 13.407 1606344101.03 0.149837564945 1.60740413438 2.77759434421 6.58392733441 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 55.3415834009 48.7664626725 31.05 3.10404037732 1.97636753691 3.08977860726 21.72 1.38250250891 0.862918347757 69.9 6.6 6.7 
NGC3277 10.3749993184 25.0 12.195 0.76 1.56742948199 0.6712 16.11 483120319.109 -1.69094401495 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 41.7363965087 63.4046711951 53.5 7.68485579171 6.4843768938 7.77384222785 26.56 3.21915981868 1.39505005697 111.53 1.9 1.8 
NGC3287 9.88399965935 22.1 12.138 -99.0 1.51700375966 -111.06 15.434 703655089.892 -1.03663982587 1.0 1.0 1.04713615011 27.3 2.92502363464 2.98930986837 3.00002424066 3.02314033165 3.08958297631 1 0.43 0.14 67.2100757057 53.4713630234 45.65 5.72912090184 4.89111094951 5.6765960057 36.29 3.88824570334 2.19516059438 88.73 7.6 7.6 
NGC3294 10.7440002303 29.829 11.566 0.326 1.19068763351 0.18512 14.61 2738121241.49 -1.30654755589 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 58.4721790902 92.2829044422 61.05 13.3454864209 8.82874190968 13.2536167386 39.78 5.75278219766 3.32339586939 181.83 5.1 5.1 
NGC3299 8.44699977042 5.4 13.652 -99.0 3.39316397593 -111.06 15.748 31460296.0952 -0.949236964656 17.1647999624 29.660774335 70.3070206458 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 40.5391249143 53.842008805 40.45 1.40957917023 1.05897752891 1.42590132775 39.61 1.03698640099 0.667326012654 58.31 8.0 8.0 
NGC3306 10.3929992605 50.143 13.053 -99.0 2.13181961616 -111.06 14.846 6225810730.08 -0.598803346827 1.0 1.0 1.0 10.6 2.57685889511 1.87794669479 2.60116888469 2.57968945472 1.88000953186 2 0.071 0.051 62.4751122044 31.2695228818 18.65 7.60161775319 4.53381305602 7.51460275432 8.03 1.95209216299 1.40973629554 121.33 7.8 7.5 
NGC3310 10.3189998233 18.1 11.153 0.317 1.10970353874 0.17504 13.267 3473221141.05 -0.778267387491 1.0 1.0 1.53866561778 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 28.4979174667 57.4276777506 56.1 5.0393472828 4.92284197513 4.82363334229 14.4 1.26361719148 2.72713160255 79.38 4.0 4.0 
NGC3319 9.72999936762 16.497 11.147 0.331 1.10833540412 0.19072 13.034 3575898926.84 -0.176614132707 1.0 1.0 1.0 64.2 5.13469274962 -59.924743655 -79.8996582067 5.14231090872 0.0 1 0.643 0.281 57.3630615431 108.923416431 90.5 8.71165539894 7.23815722493 8.59212700586 450.2 36.0068329576 5.40222463821 84.33 6.0 6.0 
NGC3320 10.2460009761 36.563 12.249 -99.0 1.6065311124 -111.06 14.683 3846439722.69 -0.660942045037 1.0 1.0 1.0 10.9 1.93215863089 1.6751283543 1.96761108283 1.94366766098 1.68510636663 1 -999.999 -999.999 65.9204550995 58.3608024487 36.45 10.3451677208 6.46120936659 10.2032266984 22.86 4.05221525707 2.42477045063 125.71 5.8 5.7 
NGC3321 10.2360003409 44.525 12.887 -99.0 1.91535414182 -111.06 14.233 8633425433.64 -0.299817198472 1.0 1.0 1.0 7.8 1.68373209221 1.14947094757 2.69828860931 2.35841490339 1.61007171289 2 0.151 0.075 63.4826505096 68.8844594434 44.55 14.869612182 9.61670060359 15.180974184 36.6 7.90058904807 4.49146328752 121.46 5.1 5.1 
NGC3329 10.3489995871 30.3 12.389 -99.0 1.66133068963 -111.06 -99.0 7.85345108552e+54 44.546060956 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 51.0182078354 57.295597757 41.85 8.41663206088 6.14769834921 8.41663206088 16.51 2.42529270599 1.58503381572 146.38 2.9 2.9 
NGC3338 10.5710003635 24.785 10.888 0.506 1.05169194882 0.38672 12.579 12273067777.5 -0.482047230876 1.0 1.0 2.25742434456 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 63.1231771432 36.9080631244 78.25 4.43490822261 9.40259496279 4.4656495378 52.59 6.31926478074 3.55940789761 155.15 5.1 5.0 
NGC3344 9.7400001136 6.1 10.318 0.549 1.00035385593 0.43488 12.181 1072592994.59 -0.709565157461 1.0 1.0 1.0 25.5 0.754126972584 0.747472911061 0.789615300705 0.78779999269 0.780848816284 2 0.196 0.047 27.6044706335 200.965382825 93.45 5.94327120564 2.76365355247 6.12386416032 95.27 2.81747751679 1.25205778974 69.72 4.0 4.0 
NGC3346 10.1570001705 22.4 12.325 -99.0 1.64317961166 -111.06 14.541 1645399355.22 -0.940728847682 1.0 1.0 1.0 13.8 1.4986546433 1.62897243837 1.55295372458 1.55705538362 1.69245150393 1 0.429 0.181 33.4083186018 79.0899415748 48.45 8.58902233183 5.26158097593 8.74870417901 42.44 4.60890601896 3.2044059826 70.28 5.9 5.9 
NGC3351 10.4859995257 10.113 10.143 0.729 1.0 0.63648 13.475 895231387.729 -1.53406422509 1.0 1.0 1.0 51.4 2.5200989019 2.62551159916 3.52029379681 3.58838025502 3.73847787269 1 0.513 0.249 46.2030277729 216.830941081 126.65 10.6310392318 6.20954330594 10.7047300753 112.17 5.4996010472 2.84594670933 122.78 3.1 3.1 
NGC3353 9.41900022517 18.94 12.95 0.349 1.9913228715 0.21088 14.918 831256846.756 -0.499264989725 1.0 1.58571027441 3.75872065045 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 43.792551766 40.7494033976 24.1 3.74175793446 2.21294936126 3.72456611838 11.29 1.03668872567 0.886832569753 41.37 3.4 4.1 
NGC3359 10.2589986492 18.809 10.752 0.415 1.02884984606 0.2848 12.248 9587529185.73 -0.277291950208 1.0 1.0 1.0 39.4 3.59282767314 4.39072721984 4.59590138899 4.66416779431 5.6999918603 1 0.665 0.321 55.4170903243 122.214083341 97.5 11.1445213369 8.89088066322 11.0678029917 102.87 9.3805630136 3.84952335588 108.46 5.2 5.2 
NGC3364 10.2989992555 37.917 12.943 -99.0 1.98251035023 -111.06 15.658 1685168076.13 -1.07235603225 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 28.8731628563 41.7947040884 25.7 7.68297963745 4.72434441132 8.36622773369 20.7 3.80521125736 2.16327179114 69.89 5.0 5.0 
NGC3368 10.725000469 10.856 9.737 0.796 1.0 0.71152 12.96 1657734421.81 -1.50548551363 1.0 1.0 1.0 55.6 2.92630160231 3.30393135045 3.94208615131 3.92904663744 4.43607738607 2 0.787 0.301 50.0635782981 247.811384873 172.75 13.0426412343 9.09206118343 13.1330485042 140.93 7.41733246067 0.0 157.02 2.2 2.1 
NGC3370 10.2799998407 27.412 11.695 -99.0 1.21741224478 -111.06 14.169 3471016933.54 -0.739543108331 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 56.8422483927 73.1343245511 45.55 9.71933243446 6.05345841515 9.80926431022 21.85 2.90379948125 1.70347376433 122.68 5.1 5.1 
NGC3377A 8.28099924082 7.215 14.214 0.568 2.9190963557 0.45616 15.6 64364730.7676 -0.472351283846 14.2597207163 24.6407973978 58.4078160541 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 24.6057462989 42.8668187553 33.2 1.49945020881 1.16131190459 1.54501268345 38.3 1.33970620319 0.822222820159 18.77 8.9 8.9 
NGC3380 9.96100038318 22.278 13.276 -99.0 2.50217882274 -111.06 16.423 287559477.178 -1.50227269785 1.0 1.0 1.525988902 18.0 1.94412042761 2.13043196858 1.97652243473 1.97912339462 2.16878938661 2 0.853 0.37 21.2206647526 46.7865750848 28.45 5.05326313111 3.07279034252 5.15907585212 23.05 2.48955421424 1.82671715512 51.66 1.0 1.0 
NGC3381 9.89199994736 22.625 12.724 -99.0 1.75428675108 -111.06 14.785 1340764374.76 -0.76464748549 1.0 1.0 1.0 16.0 1.75502387705 1.94149516399 1.82083727244 1.81759134335 2.01071042358 1 0.473 0.208 33.5175000375 60.5509909104 34.85 6.64177717668 3.8226613822 6.74969737414 29.45 3.2303408237 1.79506035925 43.65 3.2 3.6 
NGC3384 10.4930005023 11.586 10.765 0.877 1.03070452728 0.80224 16.011 113669077.244 -2.43735816785 1.0 1.0 1.0 22.5 1.26383535743 -42.0857174024 -56.1142898698 2.73452410253 0.0 2 0.607 0.254 62.9792812253 157.080130976 126.1 8.82326326563 7.08309504763 8.82326326563 40.43 2.27097171115 2.36488872082 15.6 -2.7 -2.6 
NGC3389 10.0219992317 21.286 11.765 0.357 1.2350202389 0.21984 14.418 1664038621.18 -0.800835829945 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 66.9950207826 80.3750497446 49.3 8.2944915951 5.08762902092 8.23739271658 38.51 3.97412968754 2.36259997576 118.0 5.3 5.3 
NGC3395 10.0660014801 25.76 11.832 0.245 1.26302810761 0.0944 13.648 4952984894.59 -0.3711344766 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 48.200355092 47.9867408584 38.0 5.99296266702 4.74573970378 5.97917923537 26.11 3.26082272804 0.0 86.53 5.8 5.8 
NGC3413 9.30099958704 16.2 13.01 -99.0 2.07069954186 -111.06 12.914 3851281958.69 0.284605728163 1.0 1.0 1.83077481887 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 60.3752304728 60.5509909104 26.95 4.75565923811 2.1166460621 4.70122165697 13.81 1.08463384481 0.878938259036 69.89 -1.5 -1.1 
NGC3414 10.7589996533 29.025 11.926 0.905 1.32398869053 0.8336 16.991 289280888.662 -2.29767991033 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 33.951201107 80.0057599356 73.3 11.258173622 10.3145589412 11.2841263925 35.15 4.94620391244 3.85888335394 136.9 -2.0 -2.0 
NGC3423 9.70600047641 10.9 11.348 0.4 1.15068208709 0.268 13.49 1025718720.63 -0.694972194415 1.0 1.0 1.09875402792 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 36.0526452336 106.689395571 62.3 5.63796287165 3.29222117179 5.75601890334 63.16 3.33766756357 1.83286354932 67.73 6.0 6.0 
NGC3430 10.5190006126 29.167 11.641 0.569 1.20559225126 0.45728 13.491 7337680698.93 -0.6534418032 1.0 1.0 1.0 12.9 1.82413060868 1.91957930332 1.85241170339 1.83597797375 1.93204658866 2 -999.999 -999.999 60.52073453 119.707470709 52.55 16.927291582 7.4308576346 16.8883598917 34.1 4.82192664776 2.91083167285 158.16 5.1 5.1 
NGC3433 10.5370000655 39.5 13.118 -99.0 2.23082520461 -111.06 14.241 6744806228.88 -0.70803058816 1.0 1.0 1.0 13.5 2.58526652607 2.77198021962 2.70016726056 2.68856508969 2.88273923506 2 0.127 -999.999 21.5490297806 75.3565929453 45.7 14.4308797971 8.75160594381 14.8351796277 51.09 9.783797542 4.38059050251 116.45 5.3 5.3 
NGC3443 9.23199939186 22.283 13.889 -99.0 3.6881060917 -111.06 15.107 966768756.497 -0.246676785192 1.0 1.0 1.03575966171 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 62.1866088074 53.2256844267 38.55 5.75002024619 4.16459239328 5.78987748243 43.38 4.68638179042 3.03620931811 77.23 6.6 6.6 
NGC3445 9.65300015865 22.5 12.811 0.33 1.83357193275 0.1896 14.361 1959477686.56 -0.360859836312 1.0 1.0 2.00739306594 16.3 1.77805250527 -81.7304196058 -108.973892808 2.01463913023 0.0 2 -999.999 -999.999 28.7485713618 42.2786639527 28.3 4.61188247611 3.08704821468 4.63316995841 21.94 2.39328048869 1.48658279398 69.22 8.9 8.8 
NGC3447 9.43299975132 20.1 13.904 -99.0 3.65602630632 -111.06 13.807 2604758122.36 -0.0172323503612 1.0 1.0 1.0 17.3 1.68584102974 -73.0125081812 -97.3500109083 1.83561699367 0.0 2 0.306 -999.999 59.4996848929 101.419450862 51.8 9.88306771542 5.04777834339 9.92868588331 77.7 7.57166751509 3.7323351029 47.87 8.8 8.8 
NGC3455 9.89000050139 29.014 13.853 -99.0 3.74406517219 -111.06 14.576 2672947935.64 -0.463010001849 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 60.3752304728 68.0959455565 37.85 9.57862829068 5.32412139723 9.68954357884 19.48 2.74012905728 1.78150587836 91.94 3.1 3.1 
NGC3471 10.0719997473 26.45 12.913 0.627 1.94579704977 0.52224 15.981 609013106.112 -1.28737310842 1.0 1.0 1.0 7.4 0.948924926672 0.538579012435 1.02586478559 1.02816644946 0.583553930773 1 0.571 0.17 49.9835090068 53.842008805 29.55 6.90432760232 3.78928805178 6.79393503849 12.78 1.63881899498 1.17615397668 85.04 1.0 1.1 
NGC3485 9.94400023951 19.917 12.558 -99.0 1.68727923791 -111.06 13.816 2536431469.55 -0.539777106659 1.0 1.0 1.0 21.0 2.02776525344 2.63609482947 2.04707730347 2.05261641941 2.66840134523 2 0.386 0.186 20.8874143566 65.1810353659 39.05 6.29389708086 3.77067776889 6.41090936386 35.57 3.43464809832 1.84265925387 58.4 3.1 3.2 
NGC3486 10.1769994449 14.113 10.718 0.466 1.02435344062 0.34192 12.552 4079566052.23 -0.566385475711 1.0 1.0 1.0 15.4 1.05369403437 1.56514617119 1.06053620343 1.06401376542 1.58047499246 2 0.158 0.056 43.1746106912 174.630965331 100.1 11.9485458692 6.84901122343 12.0313692325 68.98 4.71972821371 4.64419066735 90.31 5.2 5.2 
NGC3488 10.2960000868 48.4 13.054 -99.0 2.13328286418 -111.06 15.075 4697491570.05 -0.624134077388 1.0 1.0 1.0 4.6 1.07938816571 0.897534724747 1.40789760745 1.33797959036 1.1125591159 2 0.264 0.07 53.5897003328 45.3024046249 30.45 10.6301911805 7.14508035779 10.4361683254 22.16 5.1998351635 3.3644059826 110.75 5.2 5.2 
NGC3489 10.134999016 9.576 10.979 0.778 1.07038157559 0.69136 17.703 16343443.3087 -2.92165545509 1.0 1.0 1.78495619223 11.7 0.543180859574 0.351674787288 1.01208057596 1.01933865442 0.659956436513 2 0.488 0.149 62.1866088074 103.304979229 72.55 4.79600747144 3.3681855865 4.77397181873 20.36 0.945227547087 0.991049727293 48.73 -1.2 -1.2 
NGC3504 10.4040002187 20.05 11.435 0.674 1.16670476019 0.57488 15.648 475558600.182 -1.72679617869 1.0 1.0 1.0 37.1 3.60630742007 3.30254163334 3.60630742007 3.61456020001 3.31009926672 2 1.086 0.605 13.1079757676 74.322661729 53.0 7.22453817985 5.15186774295 7.37581627936 39.39 3.82890698858 2.24514508036 86.14 2.1 2.1 
NGC3507 10.1270010573 15.8 11.853 -99.0 1.27461102473 -111.06 14.39 940782997.716 -1.15351159724 1.0 1.0 1.0 25.5 1.95331248636 1.8211766417 2.04523307396 2.04540295256 1.90703745871 2 0.454 0.11 30.4511599854 87.52281042 57.0 6.70429013471 4.3662279107 6.81322608603 138.44 10.6045717887 2.22892104817 62.1 3.1 3.1 
NGC3512 10.0890002811 25.0 12.759 0.661 1.78366107958 0.56032 15.386 941142321.826 -1.11534497763 1.0 1.0 1.02178600016 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 32.0731412292 47.6564024579 27.1 5.77611355028 3.28460960415 5.89706238586 18.39 2.22892880518 1.21191186096 89.92 5.1 5.1 
NGC3513 9.70999965722 13.153 11.079 0.294 1.09275292027 0.14928 14.275 724811251.362 -0.849774730875 1.0 1.0 1.27381252144 24.9 1.58781034107 1.39650789034 1.84288027537 1.85103585427 1.62801948628 1 0.487 0.229 36.0526452336 84.1630091386 49.45 5.36686330303 3.15330206288 5.51722294533 45.9 2.92692749618 1.71260330643 37.3 5.1 5.1 
NGC3521 11.0300002774 12.078 9.213 0.698 1.0 0.60176 11.845 5730141369.39 -1.27183494078 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 65.4907224355 249.529131331 205.65 14.6113632861 12.041988219 15.0553459308 76.76 4.49473870991 6.38146325358 212.2 4.0 4.0 
NGC3547 9.81900006269 27.067 12.545 0.318 1.68502563823 0.17616 15.022 1542607832.02 -0.630744530692 1.0 1.0 1.0 10.7 1.40410103508 0.964499309141 1.44346835382 1.4447037579 0.992389964537 1 -999.999 -999.999 61.6809339042 52.1340248625 29.6 6.84125591328 3.88424211572 6.77853490206 18.49 2.42633907837 1.42732775313 82.64 3.1 3.4 
NGC3583 10.718000674 30.8 11.725 -99.0 1.22450976472 -111.06 14.26 4029737150.27 -1.11272395484 1.0 1.0 1.0 14.2 2.12037912394 2.10544687659 2.5982110392 2.60803393766 2.58966750148 2 0.842 0.359 39.5039104804 67.1616341571 45.9 10.0287413378 6.85390153443 9.93679728454 23.78 3.55088842024 2.02212493637 155.0 3.1 3.1 
NGC3589 9.36600059302 27.347 13.891 -99.0 3.68408863261 -111.06 15.75 805368552.184 -0.460005925631 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 56.0943548296 44.7838322874 24.65 5.93752435732 3.26814316535 5.84258990833 27.01 3.58103638523 2.04441247909 66.58 7.0 7.2 
NGC3593 9.60000091182 5.5 11.708 0.849 1.22043592689 0.77088 14.405 112434777.58 -1.54910024672 1.0 1.57498236608 3.73329153441 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 66.2069396175 140.644014644 90.55 3.75023431285 2.41449106732 3.67331695237 27.35 0.729280294766 0.865723704943 106.79 -0.4 -0.4 
NGC3596 10.0319979095 15.45 11.644 -99.0 1.20622105202 -111.06 13.943 1357788898.95 -0.899165655856 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 21.8727301602 106.44401677 56.2 7.97304467116 4.20958475747 8.13999611016 44.54 3.33620827576 1.61514726202 50.18 5.2 5.2 
NGC3599 10.0360017507 19.657 12.781 0.838 1.80418801817 0.75856 -99.0 3.30529145942e+54 44.4832080107 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 23.5781784782 71.9649875706 48.15 6.85824430066 4.58868227765 7.00185239545 166.07 15.8264271205 2.36333814753 -99.0 -2.0 -2.0 
NGC3611 10.4619994632 33.3 12.371 0.507 1.65714826851 0.38784 14.924 2555428612.24 -1.05453571006 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 52.8181877037 41.9876196772 38.5 6.77859906067 6.21554796015 6.92053942527 11.99 1.93569922187 4.46566940586 131.0 1.0 1.0 
NGC3614 10.4570003107 39.567 12.666 -99.0 1.7198573844 -111.06 13.998 8465283986.87 -0.529358778665 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 57.9557155263 75.0103608509 56.1 14.3889411572 10.7614413497 14.3889411572 39.81 7.63659501127 4.52460101811 131.5 5.2 5.2 
NGC3622 9.74199965821 27.367 12.849 0.393 1.87313290702 0.26016 14.123 3609355590.69 -0.184569987717 1.0 1.0 1.6087864413 12.4 1.64521755994 1.45283324849 1.64521755994 1.64659063517 1.45404576251 2 -999.999 -999.999 49.5013570023 37.4215054273 28.35 4.96504176195 3.76144498582 4.86320868297 15.4 2.04325406637 4.25593900565 67.6 6.0 7.3 
NGC3626 10.5860007053 23.15 11.698 0.76 1.218103271 0.6712 15.087 1062862970.65 -1.55952342847 1.0 1.0 1.0 19.8 2.22223838266 2.21382081303 2.23346180884 2.22805968481 2.2196200648 2 0.362 0.079 47.5409963486 88.332649014 54.8 9.91394965056 6.15043754394 9.9368036648 68.64 7.70375972657 2.57196034228 157.41 -0.9 -0.8 
NGC3627 10.8089998147 10.011 9.085 0.628 1.0 0.52336 13.333 999839312.882 -1.80906960587 1.0 1.0 1.0 66.4 3.22270089448 2.8683979347 3.2615286161 3.26357872908 2.90478167001 1 0.706 0.377 55.9442022574 308.404889438 187.9 14.9683239918 9.11966111556 14.9338978019 92.2 4.47489491673 2.61863861537 161.42 3.1 3.1 
NGC3629 10.0700009109 38.914 12.514 -99.0 1.68037687421 -111.06 14.268 6385384228.49 -0.26481387566 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 39.8828178387 52.9811346206 31.9 9.99543244189 6.01826097496 9.99543244189 27.98 5.27871291785 3.16628444962 87.17 5.9 5.9 
NGC3631 10.1630002877 13.102 10.494 0.541 1.00542322331 0.42592 13.555 1395887686.71 -1.01814981141 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 33.73494951 111.460568729 76.6 7.0800008314 4.86564952852 7.12907705264 96.42 6.12462046397 2.97801888832 44.73 5.2 5.1 
NGC3637 10.5190006126 28.2 13.204 0.8 2.37341889072 0.716 17.277 209832861.302 -2.19712710984 1.0 1.0 1.0 15.7 2.14646207549 2.01999854556 2.40622500182 2.41417561875 2.27193915714 1 0.378 0.196 27.6044706335 73.6412674706 50.6 10.0680374405 6.91789688023 10.8129656142 20.26 2.76989309868 2.57384044797 81.72 -1.9 -1.9 
NGC3642 10.4040002187 27.5 11.542 0.456 1.1861732789 0.33072 13.097 9376498182.48 -0.431959544937 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 25.5949321802 127.97385564 64.55 17.0619398837 8.60604077279 17.14069422 134.92 17.9880251133 2.12291227305 25.79 4.0 4.0 
NGC3654 10.0520009604 39.05 12.861 -99.0 1.88617641846 -111.06 15.929 1392571050.34 -0.908183597833 1.0 1.0 1.0 9.9 1.87426368991 1.306304996 2.27183477565 2.30996558652 1.60997601485 1 0.673 0.307 54.2024821625 43.6637724175 23.75 8.26640638451 4.49633966015 8.19061951524 17.66 3.3433835115 2.11015586745 97.23 4.0 4.0 
NGC3655 10.6199996082 30.922 11.925 0.585 1.32322506284 0.4752 14.77 2539279097.85 -1.21528917039 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 24.0235780463 45.616425892 36.8 6.83853839203 5.51683320001 6.5911817814 14.79 2.2172272562 3.76433917533 133.48 5.0 5.0 
NGC3659 9.94200058806 26.433 12.234 -99.0 1.59681309877 -111.06 14.301 2858039311.16 -0.485932390017 1.0 1.0 1.0 14.8 1.89663006327 1.61469856738 1.92226019926 1.93019103183 1.64327074331 1 0.416 0.166 54.6596183697 58.9008083051 33.5 7.54817863393 4.29304777834 7.47897651626 19.18 2.45793004145 1.34468508472 94.43 7.7 7.7 
NGC3664 9.53099966575 24.4 12.769 0.273 1.79288513843 0.12576 14.302 2433071876.38 -0.144844726955 1.0 1.0 1.43883334804 23.4 2.76808959348 -88.6320994837 -118.176132645 3.17287413707 0.0 1 0.672 0.32 39.8828178387 43.5633485276 35.6 5.15330135541 4.21128160376 5.28549346173 56.33 6.66352507696 3.23901970766 46.55 9.0 9.0 
NGC3673 10.5050006665 24.786 11.958 -99.0 1.34954803257 -111.06 14.775 1624008046.94 -1.2944124897 1.0 1.0 1.0 42.9 5.15511308268 5.30832448549 5.25124572758 5.23452136732 5.39009280655 2 0.517 0.296 54.2024821625 104.501194511 71.95 12.5574702792 8.64592975056 13.0287322455 87.1 10.4664417133 3.41150723584 150.18 3.2 3.1 
NGC3675 10.9189996034 17.2 10.495 -99.0 1.00547287264 -111.06 13.39 2800478094.43 -1.47176742342 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 66.9233508695 177.060324052 114.95 14.7646841378 9.5854362107 14.6630447671 63.11 5.26260877997 3.21393547136 190.63 3.0 3.0 
NGC3681 10.2729989744 24.2 12.273 0.673 1.62019977224 0.57376 13.843 3652632828.53 -0.710392956274 1.0 1.0 1.0 11.9 1.39616512738 0.959130245073 1.44309504763 1.43455244977 0.985501367807 2 0.333 0.095 27.0819440225 52.2542062017 40.65 6.13071432421 4.76925314523 6.27351700564 24.67 2.89440283131 1.55502290742 71.89 4.0 4.0 
NGC3682 10.2299990659 20.958 13.114 0.7 2.2245071915 0.604 16.7 197185491.893 -1.93512410779 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 51.2551343071 67.0071666849 44.9 6.80840762797 4.56216129736 6.73047243031 11.49 1.16746622064 3.0769695004 126.82 -0.1 -0.1 
NGC3683A 10.4669995092 40.814 12.406 -99.0 1.66475334604 -111.06 14.582 5260095225.27 -0.746005902763 1.0 1.0 1.0 12.3 2.43382154025 3.11647880154 2.53275737522 2.49530140277 3.19520301574 2 0.118 -999.999 49.0972329808 60.9707103281 36.3 12.06437627 7.18274161879 12.06437627 25.0 4.94679174848 3.04643223038 115.03 5.1 5.1 
NGC3684 10.1809998829 23.814 11.897 0.552 1.30278005551 0.43824 13.682 4102418714.65 -0.5679598982 1.0 1.0 1.0 10.1 1.16607955785 1.26421496618 1.17762490001 1.17749127541 1.27658707582 2 0.199 0.092 48.6093876396 68.726029583 50.6 7.93465526624 5.84194313141 7.989655669 26.29 3.03527045306 1.78502535088 92.88 4.0 4.0 
